id_rank,CREDIT_FLAG,AGE,mobile_fixed_days,adr_stability_days,consume_steady_byxs_1y,use_mobile_2_cnt_1y,activity_area_stability,last_1y_total_active_biz_cnt,have_car_flag,have_fang_flag,last_6m_avg_asset_total,last_3m_avg_asset_total,last_1m_avg_asset_total,last_1y_avg_asset_total,tot_pay_amt_6m,tot_pay_amt_3m,tot_pay_amt_1m,ebill_pay_amt_6m,ebill_pay_amt_3m,ebill_pay_amt_1m,avg_puc_sdm_last_1y,xfdc_index,pre_1y_pay_cnt,pre_1y_pay_amount,auth_fin_last_1m_cnt,auth_fin_last_3m_cnt,auth_fin_last_6m_cnt,credit_pay_amt_1m,credit_pay_amt_3m,credit_pay_amt_6m,credit_pay_amt_1y,credit_pay_months_1y,credit_total_pay_months,credit_duration,positive_biz_cnt_1y,ovd_order_cnt_1m,ovd_order_amt_1m,ovd_order_cnt_3m,ovd_order_amt_3m,ovd_order_cnt_6m,ovd_order_amt_6m,ovd_order_cnt_12m,ovd_order_amt_12m,ovd_order_c0t_3m_m1_status,ovd_order_c0t_6m_m1_status,ovd_order_c0t_12m_m1_status,ovd_order_c0t_12m_m3_status,ovd_order_c0t_12m_m6_status,ovd_order_c0t_21_m3_status,ovd_order_c0t_21_m6_status,ovd_order_c0t_51_m3_status,ovd_order_c0t_51_m6_status,relevant_stability,sns_pii
21692,-1,24,3,7,8,1,2,8,2,1,3,2,2,2,6,7,7,7,9,8,1,2,8,5,1,2,3,1,2,3,2,5,4,3,3,1,1,2,3,3,4,3,4,1,1,1,0,0,0,0,0,0,8,6
22385,-1,26,3,2,5,1,2,10,1,1,4,3,3,4,6,7,7,5,6,5,2,4,9,5,2,3,3,4,4,5,4,7,5,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,8
4463,1,31,5,2,9,2,2,5,1,2,7,6,6,7,4,3,5,2,2,2,1,2,1,1,1,1,3,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,4
24748,-1,32,3,2,10,2,2,4,1,2,2,1,1,2,2,2,2,3,2,3,1,6,4,8,1,1,1,3,2,2,2,4,3,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,2
25285,-1,24,2,2,8,1,5,6,1,1,3,3,3,3,3,4,4,3,4,4,1,5,7,6,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,3
6704,1,39,9,10,7,2,5,5,2,2,14,14,14,12,5,4,5,9,7,9,5,6,3,9,1,1,1,1,1,1,1,1,4,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9
12303,1,31,9,10,7,1,4,6,2,2,4,2,2,4,6,6,7,4,3,3,1,6,5,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,4
14669,1,29,7,8,10,1,7,6,1,2,8,8,8,9,8,6,5,4,5,4,1,4,6,6,1,2,2,4,4,3,2,5,4,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,3
18405,1,36,8,6,8,2,3,5,2,2,2,2,2,2,7,8,7,7,7,9,1,7,10,9,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,3
18841,1,26,3,5,9,2,6,7,1,1,3,3,2,3,4,3,4,7,6,6,1,2,9,5,2,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,6
18983,1,30,4,8,3,2,5,7,2,2,7,6,3,9,5,5,5,7,8,9,3,10,8,10,1,2,2,4,4,4,4,10,10,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9
21545,-1,26,3,2,5,2,3,7,1,1,3,3,2,2,5,3,2,7,3,1,1,6,8,8,3,4,4,1,1,2,2,3,3,2,1,2,2,3,3,3,3,3,3,1,1,1,0,0,0,0,0,0,5,6
22175,-1,37,10,9,9,1,2,6,2,2,4,2,2,4,8,8,5,8,7,8,1,4,10,10,1,2,2,1,2,4,4,6,7,7,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,6
23326,-1,24,7,2,4,1,2,6,1,1,2,2,2,2,2,2,2,4,3,2,1,10,8,9,1,2,2,4,4,4,5,10,8,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,5
4570,1,25,5,8,9,2,6,6,2,1,12,12,12,11,8,7,8,3,3,3,1,2,5,3,2,3,3,2,2,2,2,6,6,4,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,9
24494,-1,25,2,7,4,2,2,9,1,1,4,4,5,4,8,8,9,8,9,9,1,9,4,5,1,3,4,4,4,4,3,9,9,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,9
5052,1,35,9,10,4,1,3,3,2,2,9,9,9,9,3,4,5,6,7,8,1,2,4,4,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
9442,1,40,7,4,5,2,6,6,1,2,9,9,10,9,9,8,9,4,6,7,1,7,7,7,1,1,1,4,3,3,3,10,6,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,7
10415,1,32,5,4,6,1,2,5,1,2,2,3,2,2,2,2,2,2,2,2,1,3,1,1,1,3,3,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
11252,1,32,9,7,10,2,2,5,2,2,3,3,3,3,8,9,9,7,6,8,1,3,10,7,1,1,2,4,4,3,3,5,4,3,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2
114,1,24,5,2,10,3,6,9,1,1,6,6,5,5,4,3,3,7,6,4,1,4,9,7,3,3,4,1,3,3,2,4,3,4,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,6
13010,1,50,3,8,5,1,3,6,2,2,7,4,3,9,4,4,4,6,7,7,1,4,3,3,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1
14267,1,25,5,4,3,2,5,7,2,1,7,7,7,8,5,5,5,5,5,3,1,4,5,6,1,1,1,3,3,3,2,7,5,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,3
15257,1,27,7,4,9,1,3,9,1,1,2,2,2,2,6,3,2,2,2,3,1,8,4,5,1,2,2,1,4,3,4,9,8,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,5
15497,1,26,2,4,9,2,5,9,1,2,2,2,2,2,5,5,7,8,9,9,4,4,7,9,1,1,2,4,4,3,2,4,3,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,5
20286,1,28,7,5,7,1,5,6,1,2,4,4,4,3,5,5,6,9,8,8,2,4,9,10,1,1,1,6,6,6,5,7,5,5,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,6
20997,-1,30,7,2,7,1,2,2,1,1,1,1,1,1,2,2,3,2,2,4,1,10,1,1,2,3,3,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
1833,1,39,7,8,8,1,2,9,2,2,8,9,9,7,6,7,7,5,5,5,4,2,7,6,1,2,2,7,5,5,4,6,4,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,3
23230,-1,27,8,3,10,2,2,10,1,1,3,3,2,5,6,7,5,4,2,3,1,5,6,6,1,1,3,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,3,7
23311,-1,38,9,2,6,4,3,6,2,2,2,3,3,2,5,5,4,3,4,4,1,8,10,10,1,1,2,3,3,4,4,9,9,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,6
4014,1,27,5,2,10,1,2,7,1,1,6,6,7,3,6,8,9,8,10,10,3,7,3,4,1,2,2,3,3,3,2,4,3,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,6
7984,1,27,7,7,9,2,6,6,2,1,3,3,2,5,8,9,9,6,7,8,1,9,8,9,1,1,1,4,4,4,3,6,7,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,4
8817,1,36,9,10,3,2,7,7,2,2,4,4,3,11,6,5,6,10,9,9,1,8,4,7,1,2,2,4,5,6,6,10,10,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,3
14088,1,33,9,9,7,3,4,6,2,2,12,12,13,10,2,2,2,3,3,4,1,8,2,2,1,1,1,1,2,2,2,2,3,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,7
14972,1,29,1,7,4,3,5,3,1,1,3,3,3,2,2,2,2,3,3,3,1,7,3,5,1,1,1,1,1,1,1,1,2,7,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
16487,1,32,9,2,4,1,3,10,1,2,3,3,4,3,13,13,15,7,6,7,1,7,9,8,3,5,5,4,5,6,6,9,9,5,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,6
21126,-1,26,6,2,8,1,3,7,1,1,5,5,4,4,14,13,10,6,8,2,1,2,2,3,3,4,4,4,4,4,3,5,4,3,1,1,1,2,5,2,5,2,5,1,1,1,0,0,0,0,0,0,6,5
1620,1,27,9,4,6,1,2,3,1,1,1,1,1,2,2,2,2,5,4,4,1,10,7,8,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2
2277,1,23,2,6,6,2,5,7,1,1,4,3,3,5,6,5,5,5,4,6,1,4,6,6,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,8
22048,-1,27,7,5,4,1,2,10,2,1,4,3,4,5,14,15,14,10,9,6,1,4,9,7,2,4,4,9,8,9,10,10,9,5,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,8
22303,-1,21,2,2,7,2,2,7,1,1,3,4,2,3,3,3,4,4,3,4,1,3,6,4,2,3,4,2,2,2,2,1,3,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,4
24985,-1,25,4,2,8,3,4,9,2,1,4,3,3,3,8,9,9,7,7,6,1,2,9,5,2,3,4,2,2,3,2,4,4,4,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,5
25324,-1,36,4,3,10,2,6,8,1,2,9,9,9,9,5,6,4,5,3,4,1,8,7,7,1,1,1,1,1,2,3,3,3,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,6
8852,1,34,8,6,10,2,3,7,2,2,9,9,9,9,2,2,2,2,2,3,1,4,2,2,1,1,1,1,3,3,3,7,7,7,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,6
10516,1,53,9,7,10,1,3,3,2,2,5,5,5,5,3,4,6,6,8,9,1,9,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,3
15188,1,33,10,10,10,1,3,5,2,2,4,2,2,6,5,7,5,2,2,2,1,3,1,1,1,1,1,3,3,3,2,5,5,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,4
16338,1,34,3,6,7,1,2,3,1,2,4,4,4,4,2,2,3,4,4,5,1,2,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2
17825,1,50,9,7,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,9,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
21043,-1,23,6,4,5,2,4,7,1,1,2,2,2,2,5,6,7,8,8,9,1,3,9,5,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,4
1998,1,22,5,4,9,1,4,8,1,1,4,5,5,4,7,8,7,5,5,5,2,3,10,9,3,4,4,5,5,4,4,8,5,5,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,4
22461,-1,41,2,1,10,1,1,3,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
23077,-1,31,5,3,8,2,2,6,1,2,2,2,2,2,2,3,3,5,4,5,1,4,6,4,3,5,5,4,3,2,2,3,3,2,1,2,2,2,2,2,2,2,2,1,1,1,1,0,1,0,1,0,4,3
23489,-1,34,2,2,10,3,2,10,1,2,3,3,3,2,4,4,5,6,5,5,2,8,5,3,3,4,4,1,1,1,4,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,7
3873,1,26,6,5,2,2,3,8,1,1,7,7,7,7,9,10,13,6,8,6,4,4,5,8,1,2,2,10,9,8,7,10,9,6,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9
23819,-1,19,4,3,6,2,2,7,1,1,7,7,7,7,5,6,7,5,6,3,1,3,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,3
7106,1,33,10,8,6,2,4,10,1,2,8,6,1,9,10,11,8,4,2,3,4,9,3,3,1,1,2,6,7,7,6,9,9,8,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,7
8609,1,36,8,7,8,1,2,6,2,2,6,6,6,6,3,4,6,6,7,9,1,8,1,1,1,2,2,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,5
10421,1,31,10,9,2,2,5,5,2,2,2,3,3,3,3,3,5,6,6,8,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1
11890,1,27,7,8,10,1,3,6,2,2,2,2,2,2,2,2,2,2,2,3,1,3,2,2,1,3,3,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,5
13592,1,30,5,4,10,1,2,4,1,1,6,2,1,7,3,2,1,2,2,1,1,3,3,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,3
14158,1,38,10,10,8,2,2,9,2,2,15,15,15,15,4,5,3,6,7,6,3,7,8,8,1,1,1,4,3,2,2,4,4,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,8
16482,1,35,6,9,6,1,8,8,2,2,9,7,6,10,8,8,9,10,10,10,1,5,6,8,1,1,1,3,2,2,2,2,2,5,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,6
18955,1,33,8,8,5,1,4,6,2,2,7,5,3,7,3,3,5,6,6,8,1,8,3,3,1,1,2,1,1,1,1,1,2,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,6
19413,1,25,3,2,9,2,4,6,2,1,5,1,1,6,3,3,2,2,2,3,2,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,3
20987,-1,31,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,7,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
3199,1,31,2,9,10,2,6,8,1,1,7,7,7,7,6,7,9,3,4,6,1,2,9,6,3,5,5,3,2,2,2,7,5,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,8
23341,-1,32,7,8,5,1,4,7,2,2,3,3,4,4,3,3,5,4,5,8,3,3,8,3,2,3,3,1,1,1,2,1,3,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,7
4988,1,27,10,7,3,4,9,7,2,2,3,3,3,3,7,6,5,7,2,3,1,9,10,7,2,2,2,4,4,4,4,10,10,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,7
25172,-1,23,9,2,5,2,5,6,2,1,3,3,2,3,6,7,7,4,6,5,1,2,9,5,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,2
7176,1,30,5,2,7,1,3,7,1,1,6,6,6,7,3,3,1,3,3,1,1,6,5,7,2,2,2,1,2,2,3,6,5,5,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,3
7714,1,32,4,2,6,2,3,5,1,1,2,2,2,3,6,5,6,2,2,2,6,6,4,6,1,1,1,1,2,2,2,4,4,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,3
8209,1,20,3,2,5,1,2,5,2,1,2,2,2,2,2,2,3,3,3,5,1,2,7,5,1,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,2
10319,1,31,8,9,5,1,4,7,2,2,15,15,15,15,4,5,6,8,9,9,1,4,7,9,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2
14232,1,31,5,2,9,1,3,6,2,2,10,10,10,9,8,8,9,4,5,6,1,6,6,6,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,4
17443,1,29,8,6,8,1,3,7,2,2,4,5,5,5,4,5,5,6,7,4,1,7,9,9,1,1,1,1,2,2,2,5,4,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,9
18585,1,26,7,5,7,2,7,5,1,1,2,2,2,2,5,5,6,6,6,5,1,3,9,7,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,2
19862,1,33,6,4,9,2,3,2,1,2,1,1,1,1,2,2,2,4,2,2,1,5,9,9,1,2,2,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,2
1000,1,46,9,2,4,2,4,6,2,2,8,8,5,10,4,4,5,5,5,5,3,6,7,8,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,3
2507,1,28,6,1,2,1,1,5,1,1,2,2,3,2,5,7,8,2,2,3,1,1,3,3,1,2,2,7,8,7,7,8,5,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,3
22194,-1,33,9,2,7,3,2,6,2,2,3,2,2,3,8,9,11,4,2,5,1,9,7,8,3,3,4,1,1,1,1,1,1,3,1,3,4,4,5,5,5,5,5,1,1,1,1,0,1,0,1,0,6,5
22833,-1,22,4,2,9,1,3,6,1,1,2,2,2,2,6,6,2,2,2,3,1,2,1,1,2,2,2,1,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,4
25174,-1,23,2,2,2,1,4,3,1,1,1,2,1,2,2,2,2,2,2,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,1
6009,1,43,9,7,8,1,9,8,2,2,9,9,9,10,6,6,7,9,10,10,1,3,2,2,1,1,1,2,5,5,5,7,8,9,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,5
8109,1,29,5,5,2,1,4,5,1,2,2,2,2,2,4,5,6,8,8,10,1,5,3,4,1,1,1,1,1,1,1,1,2,7,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,2
9848,1,27,7,8,5,2,2,2,2,1,2,2,3,2,2,2,3,4,3,6,1,6,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,3,1
12585,1,38,10,10,7,2,2,7,2,2,9,9,9,11,10,10,10,12,14,9,1,9,6,9,1,1,1,1,1,1,1,1,3,9,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9
14813,1,24,5,2,7,2,4,5,1,1,3,3,2,3,4,5,5,7,8,7,1,3,7,6,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,3
15736,1,23,2,1,9,2,1,5,1,2,1,2,2,2,4,5,5,3,4,5,1,10,3,3,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,3
18112,1,29,9,8,6,2,8,8,1,2,13,13,14,14,8,8,7,6,7,9,1,5,5,7,2,2,2,10,10,10,8,8,9,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,8
19601,1,32,6,1,10,1,1,5,1,2,2,2,3,2,2,2,1,2,2,1,2,2,3,2,1,1,1,1,1,2,2,6,6,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,2
20852,-1,39,10,8,9,2,4,5,2,2,2,3,3,2,4,4,2,6,6,3,1,7,5,6,1,1,3,1,1,1,1,1,1,2,1,2,5,2,5,3,7,3,7,1,1,1,0,0,0,0,0,0,3,4
21155,-1,27,2,2,10,2,2,8,2,2,3,3,4,3,6,7,9,9,9,9,3,2,10,7,2,4,4,3,2,2,2,3,3,3,1,2,2,3,3,4,4,4,4,1,1,1,0,0,0,0,0,0,7,5
22689,-1,20,3,2,4,1,3,5,1,1,4,3,2,4,2,3,2,4,4,4,1,2,5,5,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,2
23260,-1,27,3,2,10,1,3,5,1,1,2,1,1,3,4,5,8,5,4,5,1,4,8,7,1,3,3,1,1,1,1,1,1,3,1,2,2,3,4,4,4,4,4,1,1,1,0,0,0,0,0,0,2,2
23970,-1,32,7,7,7,2,8,7,1,2,3,2,2,3,6,6,6,8,9,8,4,7,6,8,2,3,4,1,1,1,1,1,4,8,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,6
24,1,46,10,10,7,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,4,2,2,1,1,2,1,1,1,1,1,3,9,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
7065,1,35,6,10,3,2,3,7,2,2,4,3,3,4,7,7,8,10,10,10,3,8,9,10,1,1,1,1,1,1,1,1,1,9,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,5
7208,1,29,3,4,8,1,6,9,2,1,8,7,8,10,7,8,9,5,5,4,1,6,3,3,1,2,3,3,3,3,2,6,5,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,5
10294,1,22,7,4,8,4,7,8,2,1,2,2,2,3,6,6,5,8,5,7,3,9,7,6,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,8
12459,1,27,2,4,8,2,8,8,1,1,8,7,7,7,9,9,10,10,10,12,1,8,3,3,1,2,3,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,4
15992,1,26,2,2,2,1,2,6,1,2,6,5,6,5,3,4,6,4,5,5,1,4,8,6,1,1,2,5,5,4,4,10,7,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,6
18864,1,25,7,5,7,2,2,8,1,1,4,3,4,5,5,4,3,4,3,4,1,3,6,6,1,2,2,1,1,1,2,2,8,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,6
962,1,35,5,10,6,1,5,4,2,2,6,6,4,5,6,6,8,10,9,10,1,7,3,9,1,2,2,6,6,8,7,10,7,9,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,8
3067,1,32,5,2,3,2,2,2,1,1,1,1,1,1,2,2,1,2,2,1,1,10,1,1,3,3,3,1,1,1,1,1,2,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
22888,-1,55,4,3,10,2,3,3,2,2,1,1,1,2,4,3,5,8,5,8,1,8,4,5,1,1,2,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2
23486,-1,23,3,1,9,2,1,4,1,1,2,2,2,2,3,4,5,3,4,3,1,2,9,7,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,2
23897,-1,24,2,2,10,2,3,6,2,1,3,4,4,3,3,3,4,2,2,3,1,6,5,4,2,2,3,1,1,1,2,1,2,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,5
24560,-1,29,3,8,6,2,4,8,1,1,5,5,5,5,9,9,12,9,7,8,1,4,7,6,2,4,4,6,4,3,3,5,5,7,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,5
11004,1,30,9,7,5,1,4,5,2,2,5,6,7,5,5,5,4,4,5,7,4,4,3,3,1,1,1,4,4,3,3,10,6,4,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,6
12558,1,48,8,6,3,2,8,8,2,2,11,13,13,10,10,9,8,7,7,7,4,8,8,9,1,1,2,7,4,4,3,4,4,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,8
14165,1,31,3,7,10,1,3,6,2,2,4,5,5,4,3,3,5,5,6,8,2,7,8,7,1,1,2,3,4,4,3,5,4,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,8
15686,1,29,7,4,2,1,3,9,1,1,4,5,4,4,6,6,6,7,7,8,2,10,10,10,1,1,2,4,4,4,4,9,8,7,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,9
18135,1,26,9,7,2,2,3,5,1,2,2,2,2,2,2,3,4,4,5,7,1,2,6,4,1,3,3,1,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2
611,1,37,6,4,9,1,2,6,2,2,3,4,4,3,8,9,7,5,7,2,1,3,2,2,1,1,1,1,1,3,3,5,5,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2
22710,-1,21,6,4,9,2,2,9,1,1,3,2,2,3,15,15,15,7,7,9,1,2,7,6,2,3,3,3,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,5
23127,-1,25,8,2,4,1,2,6,1,1,2,2,2,2,4,5,4,3,3,4,1,4,8,6,3,4,4,6,5,5,4,9,6,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,4
24133,-1,29,8,3,10,2,5,7,1,2,8,7,3,7,11,13,7,9,9,2,1,9,9,9,1,4,4,1,4,4,4,5,8,8,1,4,4,4,4,4,4,4,4,1,1,1,0,0,0,0,0,0,6,7
24161,-1,23,10,7,4,2,3,9,2,2,4,5,4,4,8,9,9,8,9,4,1,4,9,8,3,4,5,4,5,5,5,10,8,4,1,2,3,2,3,2,3,2,3,1,1,1,0,0,0,0,0,0,5,6
24381,-1,34,3,2,9,3,2,8,1,2,4,5,5,4,2,2,3,2,2,5,1,2,3,3,3,4,4,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,3
