id_rank,CREDIT_FLAG,AGE,adr_stability_days,consume_steady_byxs_1y,last_1y_total_active_biz_cnt,last_6m_avg_asset_total,last_3m_avg_asset_total,last_1m_avg_asset_total,last_1y_avg_asset_total,tot_pay_amt_6m,tot_pay_amt_3m,tot_pay_amt_1m,ebill_pay_amt_6m,ebill_pay_amt_3m,ebill_pay_amt_1m,xfdc_index,pre_1y_pay_cnt,pre_1y_pay_amount,auth_fin_last_1m_cnt,auth_fin_last_3m_cnt,auth_fin_last_6m_cnt,credit_pay_amt_1m,credit_pay_amt_3m,credit_pay_amt_6m,credit_pay_amt_1y,credit_pay_months_1y,credit_total_pay_months,credit_duration,relevant_stability,sns_pii,use_mobile_2_cnt_1y,activity_area_stability,positive_biz_cnt_1y
23479,0,36,1,2,3,2,1,1,2,2,1,1,3,1,1,10,1,1,1,2,2,1,1,1,2,2,2,2,4,5,1,1,1
23751,0,26,4,7,7,2,2,2,3,7,7,7,4,4,5,2,10,9,3,3,4,1,1,1,1,1,1,1,7,5,2,2,2
24001,0,30,2,9,4,2,2,2,2,2,2,3,2,2,5,2,4,4,3,3,3,1,1,1,1,1,1,1,9,3,2,2,1
25006,0,23,5,10,3,1,1,1,1,2,3,3,4,6,2,5,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1
6142,1,32,2,10,6,7,7,2,6,9,9,7,11,12,2,9,1,1,1,2,2,1,2,2,2,1,2,4,1,9,1,2,1
6826,1,32,8,7,9,2,2,2,2,6,7,7,9,10,10,8,7,8,1,2,2,2,2,2,2,9,9,10,7,7,2,6,1
7929,1,31,8,3,7,3,3,4,3,5,6,8,9,10,11,9,5,8,1,1,1,1,3,2,2,3,4,9,9,4,1,4,2
10153,1,33,5,5,4,2,3,3,3,2,2,3,4,4,5,2,5,4,1,1,1,1,1,1,1,1,1,1,5,1,2,2,2
11633,1,20,2,9,8,8,8,7,8,3,3,5,4,4,5,2,6,4,2,3,3,1,1,1,1,1,1,1,9,3,2,3,2
12786,1,23,8,9,4,2,2,2,2,2,2,4,4,4,7,5,1,1,2,2,2,1,1,1,1,1,1,1,8,2,2,2,1
12886,1,28,6,8,2,1,1,1,2,2,2,2,2,2,2,3,3,3,1,2,3,1,1,1,1,1,1,1,4,1,2,4,2
14292,1,29,2,10,7,7,6,6,9,9,9,9,10,11,11,7,3,2,1,1,1,1,2,2,2,1,2,2,7,4,2,9,1
16108,1,28,5,10,9,8,9,9,9,9,10,11,9,9,11,9,7,7,1,3,3,4,3,3,2,6,5,1,6,8,1,5,1
18690,1,30,6,4,8,5,6,7,8,5,7,8,9,10,11,4,3,3,2,4,4,1,2,2,2,4,3,3,2,9,2,5,2
18698,1,27,7,7,6,9,9,9,10,7,8,8,7,7,7,6,3,3,1,1,1,1,1,1,1,1,1,1,5,3,1,2,1
21215,0,28,10,2,10,5,5,5,5,11,12,14,12,12,13,10,7,8,4,4,4,9,9,10,9,10,9,7,9,9,3,9,5
1268,1,19,2,6,3,2,2,1,2,2,2,1,2,2,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1
22760,0,29,2,8,10,5,5,7,5,15,15,15,10,9,8,4,10,8,2,2,3,6,10,10,9,10,8,6,9,6,2,3,2
22806,0,26,1,1,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,5,1,2,1,1
23998,0,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1
24269,0,33,5,7,6,5,5,2,5,3,4,2,3,5,3,5,9,7,3,4,4,1,2,2,2,6,6,6,5,3,1,2,1
5170,1,26,8,9,8,4,2,2,4,7,3,3,4,4,5,2,6,4,1,1,2,4,3,3,3,10,7,6,7,5,1,3,2
5956,1,54,6,8,3,2,2,2,2,3,4,5,6,8,8,9,3,4,1,1,1,1,1,1,1,1,1,1,7,1,2,2,1
6073,1,36,8,9,8,6,7,6,5,4,5,5,5,6,7,3,1,1,1,1,2,1,1,1,1,1,5,10,5,6,1,3,2
6527,1,32,4,5,8,4,4,5,3,7,8,10,8,9,10,2,5,6,1,2,3,1,1,1,1,1,2,7,4,6,3,2,2
11259,1,29,8,9,7,3,2,3,5,5,5,3,4,5,5,7,2,2,1,2,2,7,6,5,4,7,5,9,6,5,2,5,2
11567,1,24,3,4,9,8,8,7,9,6,4,3,9,7,5,2,6,4,1,2,3,2,4,5,6,10,8,5,9,8,4,7,2
115,1,30,2,6,10,9,6,5,9,6,6,6,10,10,9,6,7,6,1,3,3,4,4,4,3,7,5,3,9,5,2,8,3
14702,1,30,2,7,6,6,6,6,7,7,5,6,5,5,5,8,5,7,1,2,2,4,4,4,4,10,9,8,3,6,1,3,3
15171,1,35,7,7,6,7,7,7,7,5,5,6,8,7,9,4,9,7,1,1,2,3,3,3,3,6,5,3,8,3,1,3,2
16951,1,21,2,4,8,3,2,2,3,7,7,9,5,5,6,4,9,8,3,3,3,1,1,1,1,1,1,1,9,3,3,2,1
17783,1,27,6,8,5,5,5,4,4,5,5,6,5,6,9,6,5,4,3,3,3,1,1,1,1,1,1,3,3,4,1,4,1
20241,1,28,3,8,8,12,11,10,12,9,9,10,10,9,11,10,4,8,1,1,1,7,10,10,8,10,7,4,5,8,1,3,3
21117,0,21,2,9,5,2,2,2,3,2,2,1,2,2,1,2,7,3,1,1,1,1,1,1,2,4,3,1,8,3,1,2,1
1186,1,52,8,5,7,7,7,5,8,2,2,2,3,3,3,5,4,5,1,1,2,1,1,2,2,1,3,10,3,7,1,4,3
1423,1,26,2,8,3,2,2,2,2,2,2,4,3,4,6,8,7,6,1,1,1,1,1,1,1,1,1,3,6,2,1,2,1
2481,1,19,2,7,6,3,2,2,4,6,5,6,7,7,6,3,9,4,1,1,1,1,1,1,1,1,1,1,2,4,3,2,1
22114,0,30,2,6,10,4,3,4,3,10,10,10,10,10,10,2,10,7,3,4,5,3,2,2,3,6,5,3,4,9,2,4,2
22751,0,25,4,10,8,1,1,1,4,2,2,2,2,2,3,5,4,3,1,1,1,3,2,2,2,5,4,6,9,3,2,6,1
22964,0,25,6,8,6,2,2,2,2,3,3,4,5,5,6,2,10,9,1,2,2,1,2,2,3,5,6,4,4,7,2,3,1
24216,0,33,2,4,8,4,4,2,3,9,9,9,9,9,9,3,10,10,1,2,4,4,4,4,4,10,7,5,7,7,2,5,2
5596,1,39,7,5,7,3,2,2,5,9,9,9,7,5,7,4,7,8,1,1,1,3,2,2,2,2,3,10,6,3,2,3,2
6343,1,35,1,1,3,1,1,1,1,7,8,10,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1
7886,1,36,10,2,8,12,11,10,13,7,8,7,6,5,6,3,6,9,2,2,3,6,6,6,6,10,9,9,8,7,1,6,1
10482,1,27,3,4,2,1,1,1,1,2,2,3,3,3,5,3,5,4,1,1,1,1,1,1,1,1,1,3,9,1,1,6,1
13206,1,30,4,9,7,3,4,3,4,4,5,5,5,6,4,7,9,8,1,1,1,1,2,3,4,7,6,3,8,4,2,4,1
13951,1,26,6,4,6,7,8,8,8,3,4,6,5,7,9,6,7,5,3,3,3,1,1,1,1,1,1,1,8,7,2,5,2
14522,1,33,10,7,7,9,9,10,9,8,9,6,9,9,9,8,3,3,1,1,2,6,5,6,5,7,10,10,5,5,1,7,2
15420,1,23,6,7,4,2,2,1,2,2,2,3,2,2,3,2,3,2,1,1,1,1,1,1,1,1,1,1,9,1,2,5,1
16674,1,28,9,6,7,3,3,2,3,2,2,2,4,2,2,2,9,8,2,2,2,1,1,1,1,1,4,5,6,8,3,4,2
18259,1,53,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
19344,1,32,7,4,2,1,1,1,2,2,2,2,2,2,2,10,1,1,2,2,2,1,1,1,1,1,2,1,8,1,2,2,1
19381,1,27,9,2,8,6,6,6,6,8,9,8,10,10,10,7,8,8,2,2,2,4,7,7,8,10,7,5,9,8,1,3,3
1915,1,26,3,3,10,6,6,6,7,6,7,7,7,7,6,9,10,10,1,3,3,9,10,10,10,10,7,3,7,9,1,3,3
2804,1,24,3,4,3,3,4,1,3,2,2,2,3,3,3,2,4,3,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1
2847,1,24,3,8,10,6,6,5,6,12,15,9,8,8,8,7,10,10,2,3,4,10,10,10,10,9,6,5,7,9,2,6,2
2869,1,34,4,7,3,4,5,5,3,2,2,2,3,3,3,2,3,2,1,1,2,3,2,2,2,2,3,9,3,2,2,4,2
23359,0,29,2,8,8,7,7,6,4,9,10,9,6,7,8,6,4,4,2,3,3,1,2,2,2,3,3,7,8,7,3,2,2
4360,0,23,3,5,7,5,4,2,6,15,11,8,10,10,9,7,8,9,1,1,3,1,3,4,5,8,6,3,8,9,1,2,1
24071,0,27,2,10,5,2,1,1,2,5,7,7,4,6,8,8,8,10,2,2,2,2,7,5,4,4,4,1,8,4,1,4,1
25500,0,29,5,8,5,6,5,5,6,5,4,6,3,2,3,10,4,4,1,1,2,1,1,1,1,1,1,1,5,2,2,2,1
5727,1,43,3,6,8,7,5,6,6,5,5,6,8,9,9,6,5,7,1,2,2,1,3,3,3,4,3,3,2,2,1,6,1
6671,1,42,4,2,9,7,7,7,7,8,7,8,10,10,11,5,8,7,1,1,2,7,6,6,5,10,7,7,6,5,2,3,2
33,1,41,7,9,5,6,6,6,6,2,3,3,4,5,5,7,3,3,2,2,2,1,1,1,1,1,2,9,7,1,2,6,1
8770,1,43,8,9,2,2,2,2,2,2,2,2,3,2,3,5,1,1,2,2,2,1,1,1,1,1,1,10,5,1,1,3,1
12536,1,29,6,7,10,8,8,8,8,6,5,6,5,7,4,10,6,7,2,3,3,1,1,1,1,1,6,5,6,5,1,4,1
13128,1,37,9,7,5,3,3,3,3,3,3,4,6,7,7,2,9,5,1,3,3,1,1,1,1,1,1,1,7,2,2,2,2
14363,1,31,10,8,8,8,7,7,8,8,7,8,8,8,9,8,2,2,1,1,1,3,3,2,2,5,6,8,9,5,1,8,2
14649,1,27,8,4,6,5,5,4,5,4,5,3,5,6,4,2,2,2,1,1,1,4,4,3,3,7,10,8,3,5,1,4,1
15037,1,43,1,10,5,10,9,9,9,3,5,3,3,4,5,10,2,3,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1
15670,1,27,5,5,7,6,6,7,6,4,4,4,6,7,5,7,7,7,1,1,1,1,1,1,1,1,1,1,2,4,2,2,2
16092,1,26,1,6,2,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,9,1,2,1,1
17757,1,42,7,10,5,1,1,1,6,2,2,3,3,3,4,7,6,5,2,2,2,1,1,1,1,1,1,1,3,5,1,2,1
1590,1,31,8,10,5,7,7,7,7,7,2,2,3,3,3,2,7,6,1,2,2,1,1,1,1,1,1,1,2,7,2,4,2
22159,0,22,6,4,7,3,2,1,3,3,2,2,4,2,1,2,10,6,1,1,2,1,1,2,2,1,4,2,7,5,3,10,1
4165,0,38,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,3,1
4423,1,28,5,7,9,7,7,7,7,8,8,6,6,6,5,3,10,9,1,1,2,4,6,7,5,9,10,8,3,9,2,5,2
24198,0,26,1,8,3,7,7,7,7,4,6,3,1,1,1,1,2,2,3,3,3,4,4,3,2,3,5,8,3,1,2,1,1
5264,1,25,6,7,4,2,2,2,2,5,4,4,5,5,6,7,7,7,1,1,2,4,3,3,2,5,4,4,8,5,1,2,1
7298,1,25,7,4,9,4,4,4,5,6,6,7,4,5,6,3,8,8,1,1,2,3,2,3,3,8,7,8,9,4,1,3,1
8453,1,34,9,6,6,7,7,7,8,10,10,9,7,6,7,10,2,2,1,1,1,4,4,4,4,10,10,10,9,7,1,6,2
9287,1,34,4,3,7,2,2,2,2,3,4,4,6,7,7,5,7,6,1,2,2,1,1,1,2,3,3,1,3,7,1,7,1
9670,1,28,5,3,5,5,6,6,6,6,6,8,9,9,10,3,4,5,1,1,1,1,1,1,1,1,1,1,5,6,2,2,2
10191,1,27,5,3,10,9,9,9,9,7,7,7,8,8,8,2,4,4,1,2,3,4,4,4,5,10,7,7,6,5,1,3,4
20601,0,29,2,9,6,2,1,1,2,7,5,2,5,2,3,2,9,5,2,3,4,1,3,2,2,4,4,2,5,4,2,3,1
14233,1,30,5,5,6,8,8,8,7,5,6,4,8,7,7,8,8,7,2,2,2,4,4,4,3,5,4,6,6,5,1,6,1
15344,1,28,2,9,5,2,2,1,2,3,2,3,3,4,4,3,3,2,1,1,1,1,1,1,2,3,3,1,8,2,2,2,1
15663,1,28,8,6,6,3,3,3,2,4,3,4,7,5,6,9,8,9,1,1,1,1,1,2,2,6,6,9,5,5,2,4,1
16837,1,27,9,4,8,8,8,7,9,6,7,9,8,9,9,9,9,9,2,2,2,1,1,1,1,1,6,10,6,3,1,4,1
18781,1,26,4,5,6,7,7,6,7,7,7,7,6,5,7,9,5,9,1,1,1,1,1,2,2,2,3,5,5,5,2,7,2
18992,1,28,4,9,6,2,2,1,2,3,2,3,5,3,2,4,4,3,1,1,2,1,1,1,1,1,1,1,2,4,2,3,1
19541,1,25,7,10,7,5,2,2,4,6,6,7,7,5,8,7,6,5,1,2,2,1,2,2,2,3,5,3,9,4,1,2,2
2651,1,28,7,4,7,10,11,12,10,8,9,10,9,9,11,4,2,3,1,1,2,1,1,1,1,1,1,3,5,5,1,2,1
3403,1,33,7,6,4,7,5,6,8,2,3,4,5,5,7,5,3,3,2,2,2,1,1,1,1,1,3,9,3,5,1,3,2
24028,0,29,1,10,4,2,2,2,2,2,2,3,2,2,1,2,4,3,1,4,4,1,1,1,1,1,1,3,4,1,2,1,1
24214,0,30,3,10,8,6,6,7,5,9,10,14,2,2,1,10,2,2,2,3,4,1,3,2,3,4,4,8,6,3,1,2,2
24379,0,20,5,2,10,2,2,3,3,4,4,5,7,5,7,6,8,8,2,3,4,1,2,2,2,7,5,3,9,6,2,4,2
24958,0,39,2,10,7,4,3,2,3,8,8,7,5,4,2,4,7,5,4,4,5,1,3,2,2,7,5,3,5,3,1,2,1
25432,0,32,1,6,6,2,2,2,2,10,11,12,4,6,3,2,10,9,1,2,2,10,10,10,10,9,6,3,3,8,1,1,1
5749,1,36,8,5,10,8,7,7,8,7,8,7,10,11,9,9,5,6,1,2,2,5,5,4,4,10,10,9,8,9,1,4,1
7590,1,27,4,3,5,3,2,3,3,5,4,5,9,8,8,9,8,9,1,1,1,4,4,4,4,8,9,6,8,4,2,2,2
7661,1,37,10,5,7,6,7,6,7,6,8,7,8,8,8,9,3,3,1,1,2,4,3,2,2,3,4,9,6,4,1,5,1
10007,1,35,8,8,9,15,15,15,15,10,10,15,9,8,10,6,9,9,1,2,3,4,4,3,2,3,4,1,4,6,1,2,2
12426,1,33,9,2,3,2,2,2,2,2,3,3,4,5,6,4,8,8,1,1,2,1,1,1,2,1,3,10,2,2,1,2,1
13102,1,29,5,6,5,2,1,1,2,2,3,4,3,3,3,8,5,4,1,1,1,3,4,4,4,9,6,3,5,6,1,5,1
13195,1,21,2,8,5,3,3,1,2,5,5,5,3,2,3,4,6,4,1,1,1,1,1,1,1,1,1,2,9,2,2,4,1
14723,1,27,4,10,4,1,1,1,1,2,2,3,3,2,3,9,9,9,1,1,1,1,1,1,1,1,2,4,6,2,2,4,1
19620,1,29,5,9,8,11,10,9,11,5,6,2,3,4,2,6,3,4,1,2,2,1,3,3,3,7,6,8,3,6,2,3,1
20750,0,30,7,8,7,3,3,3,2,3,4,5,7,7,9,3,10,8,3,4,4,1,1,1,1,1,1,7,8,2,2,6,1
530,0,30,1,1,5,2,2,3,1,2,4,6,2,2,2,10,2,2,1,1,1,3,2,2,2,2,2,2,1,2,1,1,1
21426,0,32,4,7,3,2,2,2,2,2,2,3,3,3,4,4,1,1,1,2,2,1,1,1,1,1,2,7,3,1,3,4,1
22106,0,27,8,7,10,6,3,3,5,14,15,15,11,10,10,10,9,10,3,3,3,5,3,3,3,5,6,10,6,9,3,7,2
22547,0,29,6,6,10,4,4,4,3,5,6,7,7,7,8,8,8,9,1,2,3,4,3,2,2,4,3,8,4,9,1,3,2
3177,1,20,4,8,7,2,2,2,3,3,3,4,3,4,3,2,6,5,1,1,1,1,1,1,1,1,1,1,8,4,1,5,1
23941,0,27,4,10,6,2,2,2,2,6,8,9,10,10,11,10,9,10,3,4,4,1,1,1,1,1,5,8,2,4,2,4,2
4715,1,26,9,6,9,4,4,5,4,7,7,8,9,10,10,9,5,6,2,3,4,9,10,10,9,9,10,8,8,8,1,5,3
5037,1,26,2,8,6,4,5,5,4,8,9,9,4,5,8,3,8,8,2,2,2,3,3,4,3,9,6,3,2,6,2,3,2
7115,1,33,2,10,3,1,1,1,1,2,3,4,5,5,7,9,4,5,1,1,1,4,3,2,2,4,3,8,2,3,1,3,1
7432,1,24,7,3,8,8,9,9,8,6,6,7,9,9,10,5,6,8,1,2,2,3,2,2,2,7,6,5,9,8,2,2,3
7793,1,27,5,6,10,8,7,8,7,4,3,3,5,4,4,3,6,6,1,2,2,2,2,3,3,9,10,9,9,6,2,2,2
7917,1,32,4,4,6,5,5,6,4,3,3,4,6,6,6,2,4,3,1,2,3,2,2,2,2,5,4,1,4,3,1,2,2
9477,1,35,8,7,6,9,10,11,9,10,12,10,5,4,7,4,9,8,1,1,1,4,4,4,4,10,10,9,7,3,1,3,2
10272,1,29,6,2,7,6,6,5,7,6,6,7,5,6,6,5,2,3,1,2,2,3,2,2,2,6,5,3,6,4,1,4,2
11171,1,31,2,2,4,2,2,2,2,4,4,3,2,2,3,2,4,3,2,3,3,3,5,5,5,10,9,9,3,6,1,2,1
11560,1,27,5,4,6,2,2,2,2,3,3,3,5,3,4,9,6,7,1,2,3,1,1,1,1,1,1,1,9,3,3,4,2
11609,1,28,4,9,7,9,9,9,8,10,13,15,2,2,3,10,6,8,1,1,1,2,2,2,4,6,7,2,4,5,1,3,1
13246,1,29,3,7,10,8,8,8,8,15,15,15,15,15,15,9,3,2,1,3,3,1,1,2,2,1,3,1,7,9,4,7,3
16539,1,30,1,4,8,5,6,3,7,13,14,15,14,11,10,10,6,7,4,4,4,10,10,10,10,10,7,9,3,6,2,1,1
17041,1,30,8,3,9,7,8,9,7,10,11,12,10,9,10,9,1,1,1,1,2,1,2,3,3,7,5,3,7,9,3,7,2
17132,1,23,1,10,7,9,9,9,9,4,5,6,3,5,2,7,4,5,2,3,3,1,1,1,1,1,1,1,6,4,1,1,1
276,1,26,4,3,8,9,9,9,9,8,8,8,9,8,9,8,7,8,1,1,1,3,4,3,3,6,6,3,9,5,2,9,2
20165,1,28,7,6,6,2,2,2,3,3,2,4,3,3,5,5,5,5,1,1,1,1,2,3,3,7,9,1,2,5,2,3,1
20356,1,29,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1
1555,1,31,7,3,9,8,8,8,8,4,5,6,3,5,7,4,5,4,1,1,2,1,1,1,1,1,1,1,7,6,1,3,1
1897,1,23,1,6,5,3,2,1,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,6,2,2,1,1
3511,1,35,2,10,7,5,6,7,5,2,3,3,5,5,6,5,10,9,3,4,4,10,9,7,5,5,4,3,2,3,1,2,2
23278,0,29,6,7,8,9,9,8,8,7,7,7,9,9,9,2,5,3,1,2,2,8,6,5,4,5,4,4,4,7,2,5,2
8413,1,41,4,2,3,3,3,4,3,2,2,4,3,4,6,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1
10591,1,29,10,9,7,14,14,14,13,7,8,8,8,9,9,7,3,6,1,1,1,3,2,2,2,6,9,1,3,7,2,2,3
14986,1,24,7,9,8,6,6,3,6,5,6,6,5,7,8,3,5,5,2,2,2,1,1,1,1,1,1,1,3,5,1,2,1
15914,1,28,8,2,6,8,8,6,8,9,8,9,10,10,10,9,10,10,1,1,2,10,10,10,9,9,7,10,8,8,2,2,1
17256,1,28,7,6,6,4,3,3,5,2,3,4,5,6,7,5,5,5,1,1,2,1,1,1,1,1,1,1,3,4,1,4,2
18747,1,34,4,9,10,8,5,5,8,9,9,9,9,9,10,9,1,1,2,2,3,5,4,4,4,10,8,8,5,8,1,6,2
19241,1,30,7,10,4,8,9,9,7,9,11,3,13,15,5,4,4,4,1,1,2,1,1,1,1,1,1,1,6,3,2,5,4
19409,1,27,5,10,6,9,9,9,9,8,8,9,3,4,7,5,3,2,1,1,2,1,1,1,1,1,2,1,4,5,1,3,2
301,1,25,3,5,7,3,2,2,3,5,5,5,6,4,5,7,8,7,1,2,3,1,2,2,2,5,4,3,3,4,1,4,1
680,1,38,7,9,6,4,4,3,4,10,10,9,9,10,7,2,5,7,3,4,4,10,10,10,10,8,6,8,6,8,2,2,4
1599,1,25,7,2,9,4,5,2,4,6,6,5,4,5,7,3,3,2,1,2,2,1,1,1,1,1,1,1,4,8,2,4,2
21635,0,25,8,3,10,7,7,7,6,15,15,15,14,14,12,6,8,8,2,4,4,7,10,10,10,10,7,3,9,8,2,2,1
21648,0,26,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1
22263,0,20,2,7,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
23207,0,28,7,2,2,1,1,1,2,2,4,6,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,6,1,2,3,1
4199,1,35,4,4,10,15,15,15,15,15,15,15,13,15,15,5,3,7,2,2,3,10,9,8,7,9,9,10,3,9,2,6,2
4670,1,26,2,3,3,3,3,3,3,2,2,1,2,2,1,9,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1
25100,0,19,2,3,7,5,4,5,6,15,15,15,10,9,10,4,10,9,2,3,4,1,1,1,1,1,1,1,9,9,2,5,1
5193,1,27,2,8,6,2,2,2,2,5,6,7,7,8,9,4,4,5,1,1,1,1,1,1,1,1,1,1,2,3,2,5,1
5298,1,30,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,3,1,1,2,1
6539,1,30,9,4,8,4,5,5,3,3,3,4,6,6,7,5,8,9,1,1,1,1,2,2,2,6,5,3,2,5,1,6,3
6873,1,29,10,7,3,7,7,7,7,3,3,3,5,5,4,10,7,8,1,1,1,1,1,1,1,1,1,1,4,2,1,4,1
10186,1,28,7,6,7,4,5,2,4,7,8,8,9,7,4,8,4,4,1,2,2,5,4,4,4,7,7,8,7,5,3,8,2
11010,1,29,8,10,2,2,2,3,2,2,2,3,4,3,5,5,2,2,1,1,1,1,1,1,1,1,1,3,3,1,1,3,1
11317,1,34,7,5,8,3,3,4,4,9,9,7,9,9,10,9,3,3,1,1,2,5,5,5,4,7,9,9,7,5,1,4,1
11630,1,23,9,5,9,9,9,9,8,8,9,9,9,9,9,7,4,5,1,2,4,4,4,4,3,7,6,2,9,8,2,4,3
20608,0,29,4,6,5,3,2,2,3,4,5,6,3,4,4,4,4,3,1,2,2,3,3,3,3,8,6,1,4,5,2,3,2
14646,1,27,7,3,8,6,6,6,6,9,9,9,11,12,12,3,4,3,2,3,3,1,2,2,2,5,5,6,5,7,4,5,2
14697,1,30,4,5,8,8,7,6,9,7,8,9,10,10,10,2,8,7,2,2,3,4,4,4,3,7,5,3,3,7,2,2,2
14882,1,27,7,5,9,6,5,4,7,7,4,6,9,4,4,4,5,5,1,1,1,3,2,3,3,7,10,10,9,8,3,2,3
15097,1,26,4,10,6,3,3,3,3,7,8,9,5,5,6,3,9,5,1,2,2,1,1,1,1,1,1,1,9,2,3,8,1
15449,1,32,2,6,4,4,2,2,5,2,2,2,3,2,2,6,4,4,1,1,1,1,1,1,1,1,1,1,6,1,1,2,1
16418,1,28,3,9,6,7,8,9,6,2,2,2,2,2,3,6,2,2,1,1,1,1,1,1,1,1,1,1,6,2,2,4,1
18908,1,49,10,3,8,9,9,9,8,7,8,9,10,10,9,8,8,8,1,2,2,9,7,7,6,10,9,9,5,6,2,4,3
21337,0,35,1,1,2,1,1,1,1,2,2,2,2,2,3,9,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1
1180,1,25,2,3,6,2,2,3,2,8,8,8,5,7,9,2,2,2,1,3,3,4,3,3,2,5,4,3,2,6,1,3,1
2568,1,34,8,3,8,5,5,5,7,5,4,5,6,6,5,8,6,7,1,1,1,1,1,2,4,7,9,8,3,7,2,3,2
2570,1,23,4,6,6,2,3,2,2,5,5,6,5,7,8,5,6,7,1,3,3,3,2,2,2,7,6,4,3,4,2,4,2
3514,1,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1
23382,0,23,4,2,6,2,1,1,3,3,3,5,5,4,5,3,8,8,1,1,2,3,2,2,2,7,5,3,3,5,1,3,1
3727,1,29,2,10,5,8,8,8,7,7,8,7,4,6,7,10,3,3,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1
24882,0,34,3,10,3,2,2,2,2,8,9,10,10,12,12,6,7,8,1,3,3,1,1,1,1,1,1,6,3,1,2,5,2
6240,1,26,7,5,7,11,10,10,10,3,3,3,2,2,4,5,2,2,1,1,1,4,4,4,4,8,6,6,3,4,1,3,1
6314,1,37,10,3,5,7,8,7,7,7,6,6,9,7,7,6,7,7,1,1,1,3,2,3,3,8,7,9,9,5,2,8,1
11213,1,28,9,8,9,7,7,8,8,10,8,8,9,10,9,7,3,4,2,2,3,4,3,4,4,6,8,7,3,9,2,5,3
11917,1,36,4,4,3,2,2,2,2,5,5,5,4,4,4,3,7,7,2,2,2,1,1,1,1,1,1,1,3,2,1,3,1
14218,1,26,5,10,5,9,8,8,8,2,2,2,2,2,3,7,4,4,1,1,1,1,1,1,1,1,1,1,8,2,1,2,1
17955,1,37,5,2,8,9,9,9,10,7,7,6,9,9,8,6,3,3,1,1,1,4,5,5,4,9,9,5,2,3,1,4,3
18535,1,35,6,9,8,7,8,3,7,5,7,9,9,10,11,10,5,9,1,2,2,1,7,7,7,6,5,3,2,9,3,3,2
19249,1,26,7,10,2,4,4,5,4,6,6,2,10,10,2,6,7,5,1,1,2,1,1,1,1,1,1,1,3,1,2,2,2
19614,1,42,1,9,5,6,3,1,6,2,1,1,2,1,1,2,5,3,1,1,1,1,1,2,2,2,2,5,1,1,1,1,1
1170,1,37,10,5,7,6,7,8,6,7,8,8,9,10,9,3,5,6,1,1,1,3,3,4,3,10,9,8,4,4,1,7,2
1530,1,34,8,2,5,7,8,9,7,7,7,9,8,8,8,5,6,8,1,1,1,1,1,1,1,1,1,10,3,6,1,2,2
2327,1,25,7,9,9,6,6,3,6,4,4,4,5,6,7,10,5,6,1,3,3,1,4,4,3,5,5,8,4,5,2,3,1
2408,1,29,10,2,8,3,2,2,3,8,9,9,2,2,3,10,5,8,2,2,3,10,9,10,10,10,10,7,5,8,1,2,3
23000,0,26,4,5,8,2,2,2,2,6,4,2,7,3,2,3,8,6,1,2,3,4,4,4,5,10,9,8,6,7,4,3,1
3548,1,32,10,3,9,7,7,8,8,9,9,9,7,8,9,8,8,8,2,2,3,10,10,10,10,10,10,10,4,8,3,4,2
23833,0,33,2,9,7,5,4,5,5,6,7,7,9,10,10,6,5,5,1,1,1,1,1,1,1,1,1,1,2,7,3,7,1
23969,0,32,4,8,8,4,5,5,4,9,9,8,8,4,2,4,10,9,2,4,4,3,2,2,2,5,4,5,7,4,1,2,3
24398,0,25,1,9,5,2,2,2,2,2,3,4,2,2,3,5,8,8,1,1,1,3,3,2,2,5,5,4,9,3,1,1,1
